id,geoname,latitude,longitude,country
65 / 4435,Chiconauhtla,23.634501,-102.552784,Mexico
MCAA/ 0276,"Santiago Ahuitzotla, El Corral",23.634501,-102.552784,Mexico
MCAA/ 1033 K,El Arbolillo,23.634501,-102.552784,Mexico
MCAA/ 1041,"Tabasco, Comalcalco",23.634501,-102.552784,Mexico
MCAA/ 0300,San Juan Teotihuacán,23.634501,-102.552784,Mexico
MCAA/ 0856,Ticoman,23.634501,-102.552784,Mexico
MCAA/ 0978,"Nonoalco, Campo Cerro",23.634501,-102.552784,Mexico
30.3/ 2544,Chalco,23.634501,-102.552784,Mexico
MCAA/ 0268,Zacatenco,23.634501,-102.552784,Mexico
MCAA/ 0982,"Sinaloa, West Bank Of Rio Sinaloa",23.634501,-102.552784,Mexico
MCAE/ 0173,Oaxaca,23.634501,-102.552784,Mexico
MCAA/ 0047,"Oaxaca, Mitla",23.634501,-102.552784,Mexico
30.2/ 7846,"Veracruz, Pavon Site",23.634501,-102.552784,Mexico
30.1/ 5914,"Morelos, Cuernavaca, Gualupita",23.634501,-102.552784,Mexico
65 / 4135,San Salvador,13.794185,-88.89653,El Salvador
MCAA/ 0074,"Oaxaca, Cuilapa",23.634501,-102.552784,Mexico
T/25533,Valley Of Mexico,23.634501,-102.552784,Mexico
MCAA/ 1017,"Tamaulipas, Tampico, Las Flores",23.634501,-102.552784,Mexico
MCAA/ 0262,Aztahuacan,23.634501,-102.552784,Mexico
65 / 563,"Jalisco, Pueblo San Andrés De Camiata",23.634501,-102.552784,Mexico
MCAA/ 0067 H,"Oaxaca, Xoxocotlán",23.634501,-102.552784,Mexico
MCAA/ 0309,San Francisco Mazapan,23.634501,-102.552784,Mexico
MCAA/ 0119,"Oaxaca, Nochistlan",23.634501,-102.552784,Mexico
MCAA/ 0143,Teotihuacán,23.634501,-102.552784,Mexico
30.3/ 1586 B,Coclé,8.537981,-80.782127,Panama
MCAA/ 0364,Jerico,15.199999,-86.241905,Honduras
30.1/ 7740,"Santiago Ahuitzotla, El Corral, General",23.634501,-102.552784,Mexico
30.3/ 1859 A,Xico,23.634501,-102.552784,Mexico
30 / 5757,"Chihuahua, Rancho San Diego",23.634501,-102.552784,Mexico
30.0/ 1197,Peninsula Of Nicoya,9.748917,-83.753428,Costa Rica
MCAA/ 0301 C,"Puebla, Tepeaca",23.634501,-102.552784,Mexico
MCAA/ 0857,San Juan Teotihuacan,23.634501,-102.552784,Mexico
MCAA/ 0124,Calixtlahuaca,23.634501,-102.552784,Mexico
MCAA/ 0759 K,"Oaxaca, Ixtepec",23.634501,-102.552784,Mexico
K/15346,Mercedes,9.748917,-83.753428,Costa Rica
30 / 7439,Finca Pompeya,15.783471,-90.230759,Guatemala
30.2/ 8698,Atzcapotzalco,23.634501,-102.552784,Mexico
K/ 3597,Chiriqui,8.537981,-80.782127,Panama
MCAA/ 0623 J,Cholula,23.634501,-102.552784,Mexico
30 /11145,"Limon, Siquierres",9.748917,-83.753428,Costa Rica
MCAE/ 0097,Jalisco,23.634501,-102.552784,Mexico
30.1/ 2246,"Oaxaca, Nochistlán",23.634501,-102.552784,Mexico
MCAA/ 0163,Guerrero,23.634501,-102.552784,Mexico
30.2/ 7844,"Tamaulipas, Tancol",23.634501,-102.552784,Mexico
MCAA/ 0606 J,Veracruz,23.634501,-102.552784,Mexico
MCAA/ 0986,"Sonora, Huatabampo",23.634501,-102.552784,Mexico
MCAA/ 0108,"Oaxaca, Monte Alban",23.634501,-102.552784,Mexico
65 / 97 B,"Durango, San Francisco De Lajas",23.634501,-102.552784,Mexico
MCAA/ 0593 H,"Veracruz, Tabuco",23.634501,-102.552784,Mexico
65 / 3222,"Cartago, Cartago",9.748917,-83.753428,Costa Rica
65 / 4541,"Veracruz, Panuco",23.634501,-102.552784,Mexico
MCAA/ 0741 F,"Oaxaca, Mixtequilla",23.634501,-102.552784,Mexico
MCAE/ 0100,Colima,23.634501,-102.552784,Mexico
TL/ 68 1,Vera Cruz,23.634501,-102.552784,Mexico
MCAA/ 0159,"Guerrero, San Geronimo District",23.634501,-102.552784,Mexico
30 / 1546,"Guerrero, Mazela",23.634501,-102.552784,Mexico
30.2/ 7672,"Veracruz, Panuco, El Prisco",23.634501,-102.552784,Mexico
MCAA/ 0111,"Jalisco, Totoate, Ruin",23.634501,-102.552784,Mexico
30.2/ 7845,"Veracruz, Panuco, Pavon Site",23.634501,-102.552784,Mexico
MCAA/ 1024,"Puebla, Cholula",23.634501,-102.552784,Mexico
MCAA/ 1011,"Guerrero, Acapulco",23.634501,-102.552784,Mexico
30.0/ 4010,Salvador,13.794185,-88.89653,El Salvador
30.1/ 9475,San Cristobal Ecatepec,23.634501,-102.552784,Mexico
30 / 6217,San Simón,23.634501,-102.552784,Mexico
30.1/ 9493,"Hidalgo, Tula",23.634501,-102.552784,Mexico
M/ 367,"El Peten, Uaxactun",15.783471,-90.230759,Guatemala
30.1/ 1435,"Chiapas, Banks Of The Usumacintla River, Tecolpa",23.634501,-102.552784,Mexico
MCAA/ 0781,"Oaxaca, Boca Del Rio",23.634501,-102.552784,Mexico
DN/ 29 3,Yucatan,23.634501,-102.552784,Mexico
MCAA/ 0733 A27,"Chiapas, Paredon",23.634501,-102.552784,Mexico
65 / 3015,"Nayarít, Santa Teresa",23.634501,-102.552784,Mexico
30 / 3896,"Jalisco, Atoyac",23.634501,-102.552784,Mexico
30.0/ 7356,Coatepec,23.634501,-102.552784,Mexico
MCAE/ 0170,Quetzaltenango,15.783471,-90.230759,Guatemala
65 / 3455,"Morelos, Cuernavaca",23.634501,-102.552784,Mexico
30.3/ 854,Managua,12.865416,-85.207229,Nicaragua
65 / 5517,Chihuahua,23.634501,-102.552784,Mexico
K/ 3449,Nicoya,9.748917,-83.753428,Costa Rica
65 / 6161,San Blas Islands,8.537981,-80.782127,Panama
DM/ 1518,Texcoco,23.634501,-102.552784,Mexico
65 / 2084,"Jalisco, Tuxpan",23.634501,-102.552784,Mexico
MCAA/ 0038,"Michoacán, Tzintzuntzan",23.634501,-102.552784,Mexico
30 / 1684,"Guerrero, Quechomictipan",23.634501,-102.552784,Mexico
30 / 5970,"Jalisco, Hacienda Estanzuela",23.634501,-102.552784,Mexico
30.1/ 1498,Wild Cane Cay,17.189877,-88.49765,Belize
MCAA/ 0200,"Veracruz, Panuco, Vera Cruz",23.634501,-102.552784,Mexico
30.2/ 7611,"Veracruz, North Panuco",23.634501,-102.552784,Mexico
40 / 468,Volcano Turrialba,9.748917,-83.753428,Costa Rica
65 / 4428,Patuca River,15.199999,-86.241905,Honduras
65 / 4514 O,Northern Mexico,23.634501,-102.552784,Mexico
MCAA/ 0992,Huexotla,23.634501,-102.552784,Mexico
K/ 876,Rio General,9.748917,-83.753428,Costa Rica
30.2/ 4548 A,"Veracruz, Panuco, El Prisco Brickyard",23.634501,-102.552784,Mexico
30.1/ 9503,"Tlaxcala, Calpulalpan",23.634501,-102.552784,Mexico
30.2/ 2456,"Sinaloa, Culiacan, Chametla",23.634501,-102.552784,Mexico
MCAA/ 1036,Teotihuacan,23.634501,-102.552784,Mexico
30.2/ 3221,"Atzcapotzalco, Santiago Ahuitzotla, El Corral",23.634501,-102.552784,Mexico
MCAA/ 0117,"Jalisco, Totoate",23.634501,-102.552784,Mexico
MCAA/ 1034,"Guerrero, Coacoyula",23.634501,-102.552784,Mexico
30.1/ 5738,"San Juan Teotihuacán, Luz Y Fuerza Grounds",23.634501,-102.552784,Mexico
30.1/ 5993,"Papalotla, El Gavilan",23.634501,-102.552784,Mexico
30.2/ 3759,"Guerrero, Cerro Ceron",23.634501,-102.552784,Mexico
65 / 1255,"Chihuahua, Carichic",23.634501,-102.552784,Mexico
30.3/ 2320,Santiago Ahuitzotla,23.634501,-102.552784,Mexico
DN/ 743,"Oaxaca, Etla",23.634501,-102.552784,Mexico
30.1/ 9481,Otumba,23.634501,-102.552784,Mexico
30.1/ 5904,Tlaltenango,23.634501,-102.552784,Mexico
30.3/ 336,"Jalisco, Chapala",23.634501,-102.552784,Mexico
MCAA/ 1021,Central Mexico,23.634501,-102.552784,Mexico
30.2/ 4823,"Sinaloa, San Lorenzo River, El Dorado",23.634501,-102.552784,Mexico
30.2/ 4537,"Veracruz, Topila, Cerro La Puerta",23.634501,-102.552784,Mexico
MCAA/ 0171,Michoacan,23.634501,-102.552784,Mexico
30 / 8812,"Oaxaca, Piedra Blanca",23.634501,-102.552784,Mexico
30.1/ 6445,Tlahuac,23.634501,-102.552784,Mexico
65 / 3013,"Jalisco, Axkeltan, Cerro De Colotlan",23.634501,-102.552784,Mexico
65 / 5029 H,"Buenos Aires, Puntarenas",9.748917,-83.753428,Costa Rica
30 / 1873,"Oaxaca, Yanhuitlan",23.634501,-102.552784,Mexico
99 / 312,"Chihuahua, Casas Grandes",23.634501,-102.552784,Mexico
30.1/ 6156 C,San Juan Ixtayopan,23.634501,-102.552784,Mexico
65 / 1250,"Chihuahua, Guajochic",23.634501,-102.552784,Mexico
MCAA/ 0212 C,Tamaulipas,23.634501,-102.552784,Mexico
30.1/ 6054,Tetelpan,23.634501,-102.552784,Mexico
MCAA/ 0127,"Jalisco, Lake Chapala",23.634501,-102.552784,Mexico
30.2/ 4733 Z07,"San Luis Potosi, Pujal",23.634501,-102.552784,Mexico
30 / 1613,"Guerrero, Chalchentepetl",23.634501,-102.552784,Mexico
30.2/ 3649,"Tamaulipas, Tampico District",23.634501,-102.552784,Mexico
MCAA/ 0579,Culhuacan,23.634501,-102.552784,Mexico
30.2/ 4539,Rio Tamasi,23.634501,-102.552784,Mexico
30.1/ 1569,Utila Island,15.199999,-86.241905,Honduras
30.2/ 4504,"Veracruz, Panuco Town",23.634501,-102.552784,Mexico
MCAA/ 0778 R,"Oaxaca, Lieza",23.634501,-102.552784,Mexico
30.2/ 5750,"Sonora, Mazatan",23.634501,-102.552784,Mexico
30.3/ 1527,"Oaxaca, Tehuantepec Area",23.634501,-102.552784,Mexico
30.0/ 77,Terrango,23.634501,-102.552784,Mexico
65 / 6035,Saltillo,23.634501,-102.552784,Mexico
30.1/ 6538,"Colima, Manzanillo, Salagoa, Playa De Los Monos",23.634501,-102.552784,Mexico
30.1/ 2451,"Guerrero, Acapulco, San Geronimo",23.634501,-102.552784,Mexico
65 / 5963,"Totonicapán, Totonicapán",15.783471,-90.230759,Guatemala
30.0/ 1281,"Highlands Of Costa Rica, Curridabat",9.748917,-83.753428,Costa Rica
MCAA/ 0983 Q,"Sonora, Santa Cruz",23.634501,-102.552784,Mexico
30.2/ 6038,"Morelos, Below Tezpoteco, Tepoztlan",23.634501,-102.552784,Mexico
65 / 3829,Punta Gorda,17.189877,-88.49765,Belize
MCAA/ 0979 C,"Sinaloa, Guasave",23.634501,-102.552784,Mexico
65 / 5988,"Alta Verapaz, Cobán",15.783471,-90.230759,Guatemala
30.3/ 1488,"Oaxaca, Quiengola",23.634501,-102.552784,Mexico
65 / 1017 *,"Nayarít, Pueblo Of Guadalupe Ocotan",23.634501,-102.552784,Mexico
MCAA/ 0826 M,"Oaxaca, Pariales",23.634501,-102.552784,Mexico
30 / 9066,Ruins Of San Juan Teotihuacan,23.634501,-102.552784,Mexico
30.3/ 1298 B,Madden Lakes Area,8.537981,-80.782127,Panama
30 / 3845,San Simón Tornaguac,23.634501,-102.552784,Mexico
30 / 7222,"Veracruz, Campoalla",23.634501,-102.552784,Mexico
65 / 5875,Puebla,23.634501,-102.552784,Mexico
30.1/ 5209,San Juanico,23.634501,-102.552784,Mexico
30.1/ 2150 A,Maranones Creek,15.199999,-86.241905,Honduras
65 / 5537,"Nayarít, Tepic",23.634501,-102.552784,Mexico
65 / 3848,"El Peten, Flores",15.783471,-90.230759,Guatemala
MCAE/ 0103,Queretaro,23.634501,-102.552784,Mexico
MCAA/ 0743 B,"Oaxaca, San Mateo Del Mar",23.634501,-102.552784,Mexico
30.0/ 3573,"Uloa Valley, Travesia",15.199999,-86.241905,Honduras
30.3/ 2602,"Guanajuato, Chupicuaro",23.634501,-102.552784,Mexico
MCAA/ 1012,"Guerrero, Acapulco, Tambuco",23.634501,-102.552784,Mexico
MCAA/ 0766 G,"Oaxaca, Tehuantepec",23.634501,-102.552784,Mexico
65 / 6007,"Michoacán, Patzcuaro",23.634501,-102.552784,Mexico
MCAE/ 0143,"Michoacán, Paracho",23.634501,-102.552784,Mexico
MCAA/ 0473 J,"Veracruz, Tajin",23.634501,-102.552784,Mexico
DN/ 631,"Oaxaca, Zaachila",23.634501,-102.552784,Mexico
30 / 2471 C,"Michoacán, Zacapú",23.634501,-102.552784,Mexico
65 / 3428,"Jalisco, Zapotlán",23.634501,-102.552784,Mexico
MCAE/ 0159,Chiapas,23.634501,-102.552784,Mexico
MCAA/ 0233,"Chiapas, Palenque",23.634501,-102.552784,Mexico
30.1/ 2313,"Queretaro, Tequisquiapan",23.634501,-102.552784,Mexico
30.1/ 5661,"Teotihuacan, Cerro Gordo, Rancheria Cosotlan",23.634501,-102.552784,Mexico
30.2/ 8369,"Oaxaca, Tehuantepec, Cerro De Santa Maria",23.634501,-102.552784,Mexico
TL/ 272 1,Tlatilco,23.634501,-102.552784,Mexico
65 / 789,Santa Catharina,23.634501,-102.552784,Mexico
30.2/ 7815 B,"Jalisco, Tuxcacuesco",23.634501,-102.552784,Mexico
30.3/ 981,"El Peten, Altar De Sacrificios",15.783471,-90.230759,Guatemala
MCAE/ 0092,Ixtlahuaca,23.634501,-102.552784,Mexico
65 / 6099,"Quiché, Chichicastenango",15.783471,-90.230759,Guatemala
MCAA/ 0925,"Yucatan, Chichen Itza",23.634501,-102.552784,Mexico
30.2/ 5370,"Sonora, Topolobampo",23.634501,-102.552784,Mexico
30 /11397,San Simon,23.634501,-102.552784,Mexico
30.0/ 1529,Cartago,9.748917,-83.753428,Costa Rica
MCAA/ 0489 G,"Veracruz, Tuxpan",23.634501,-102.552784,Mexico
30.1/ 9496,"North Tlalmanalco, San Lorenzo Tlalmilmilpan",23.634501,-102.552784,Mexico
65 / 5172 C,"Hidalgo, Zimapan",23.634501,-102.552784,Mexico
MCAA/ 0052,"Oaxaca, Tehuantepec Region",23.634501,-102.552784,Mexico
30 / 5437,"Tabasco, Tecolpa",23.634501,-102.552784,Mexico
65 / 3628,"El Peten, San Andrés",15.783471,-90.230759,Guatemala
65 / 5451,"Chiapas, Puma Station, El Real",23.634501,-102.552784,Mexico
65 / 4454,"Veracruz, Tempoal",23.634501,-102.552784,Mexico
MCAA/ 0749 A05,"Oaxaca, Cerro De La Bomba",23.634501,-102.552784,Mexico
30.3/ 2539,"Campeche, Jaina",23.634501,-102.552784,Mexico
30.3/ 2471,"West Mexico, Colima",23.634501,-102.552784,Mexico
30 / 6225,"Jalisco, San Nicolas Chapala",23.634501,-102.552784,Mexico
MCAE/ 0058 L,"Sacatepéquez, Antigua Guatemala",15.783471,-90.230759,Guatemala
MCAA/ 0474 B,Huasteca,23.634501,-102.552784,Mexico
30.2/ 7780,Copan,15.199999,-86.241905,Honduras
30 / 3820,San Miguel Nonoalco,23.634501,-102.552784,Mexico
30.3/ 2364,"Veracruz, Cerro De Las Mesas",23.634501,-102.552784,Mexico
30 /10816,"Oaxaca, Misteca",23.634501,-102.552784,Mexico
30.1/ 1698,"Bonacca Island, Marble Hill",15.199999,-86.241905,Honduras
30 / 493,"Oaxaca, Tillantongo",23.634501,-102.552784,Mexico
30.1/ 9490,Teoloyucan,23.634501,-102.552784,Mexico
DN/ 112,Quiché,15.783471,-90.230759,Guatemala
30.2/ 4636,"Veracruz, San Andres Tuxtla",23.634501,-102.552784,Mexico
30 / 9525,"De La Baie De La Pay, Kitchen Midden",23.634501,-102.552784,Mexico
30 / 9752,Sacabaja,23.634501,-102.552784,Mexico
65 / 5185,"Toluca Valley, Tenancingo, Teotla",23.634501,-102.552784,Mexico
65 / 5808 Z,"Puebla, Cuetzalan, Zacatipan",23.634501,-102.552784,Mexico
30.1/ 1632,"Roatan Island, Jonesville Bight",15.199999,-86.241905,Honduras
30.1/ 4302,"San Juan Teotihuacán, West Of Superpuestos",23.634501,-102.552784,Mexico
30.3/ 2456,"Nayarít, Ixtlán",23.634501,-102.552784,Mexico
30 /11153,"Mexico City, Cathedral",23.634501,-102.552784,Mexico
30.1/ 8962,"Santiago Ahuitzotla, El Corral, South",23.634501,-102.552784,Mexico
30.2/ 9631,Zacapa,15.783471,-90.230759,Guatemala
MCAA/ 0763 I,"Oaxaca, Huilotepec",23.634501,-102.552784,Mexico
30 / 7720,"Huehuetenango, Quen Santo",15.783471,-90.230759,Guatemala
MCAA/ 0807 H,Western Mexico,23.634501,-102.552784,Mexico
30.0/ 6411,Conteros On Edge Of Pedregal,23.634501,-102.552784,Mexico
65 / 1154,"Chiapas, Chocolja",23.634501,-102.552784,Mexico
65 / 3198,Coyotepec,23.634501,-102.552784,Mexico
30 / 7431,"Chiapas, Palace Of Palenque",23.634501,-102.552784,Mexico
30.0/ 1257,"Highlands Of Costa Rica, La Concepcion",9.748917,-83.753428,Costa Rica
30.2/ 5787,"Sinaloa, San Blas",23.634501,-102.552784,Mexico
30.2/ 8462,"Oaxaca, Miahuatlan, San Jose Lachiguiri",23.634501,-102.552784,Mexico
30.3/ 1087,"San Isidro, General Valley",9.748917,-83.753428,Costa Rica
MCAA/ 0578 E,"Veracruz, Tuzapan",23.634501,-102.552784,Mexico
MCAA/ 0476 D,San Luis Potosi,23.634501,-102.552784,Mexico
DN/ 652,"Oaxaca, Ejutla",23.634501,-102.552784,Mexico
30 / 3120,"Alta Verapaz, Pansamala",15.783471,-90.230759,Guatemala
30 / 2434,"Jalisco, Rancho Zapote",23.634501,-102.552784,Mexico
30 / 5054,"Chiapas, Ocozuqu",23.634501,-102.552784,Mexico
65 / 5186,"Toluca Valley, Metepec",23.634501,-102.552784,Mexico
65 / 896,"Chihuahua, Pueblo Panalachic",23.634501,-102.552784,Mexico
65 / 3975,Kruta River,15.199999,-86.241905,Honduras
65 / 5633,Ustuppu Island,8.537981,-80.782127,Panama
MCAA/ 0987,Sonora,23.634501,-102.552784,Mexico
30.0/ 1515,Terraba,9.748917,-83.753428,Costa Rica
30.2/ 7555,"Tamaulipas, Tampico",23.634501,-102.552784,Mexico
MCAA/ 0984 G,"Sonora, San Jose",23.634501,-102.552784,Mexico
30.3/ 784,"Lake Yajoa, Las Ventanas Island, One Mile North At Site On Mainland",15.199999,-86.241905,Honduras
65 / 587,Agua Caliente,23.634501,-102.552784,Mexico
65 / 4133,Izalco,13.794185,-88.89653,El Salvador
MCAA/ 0926 D,"Oaxaca, Huarumbo",23.634501,-102.552784,Mexico
30.1/ 6011,Coatlinchan,23.634501,-102.552784,Mexico
30 / 7721,"Huehuetenango, Quen Santo, Casa Del Sol",15.783471,-90.230759,Guatemala
65 / 2188,"Quiché, Zacualpa",15.783471,-90.230759,Guatemala
30.0/ 3820,Cara Lucia,13.794185,-88.89653,El Salvador
30.2/ 4530,"San Francisco, Altamira",23.634501,-102.552784,Mexico
30.2/ 8435 F,"Oaxaca, Quiengola Region",23.634501,-102.552784,Mexico
65 / 6049,"Quiché, Nebaj",15.783471,-90.230759,Guatemala
65 / 4098,Bocay River,12.865416,-85.207229,Nicaragua
65 / 5802,"Aguascalientes, San Antonio",15.783471,-90.230759,Guatemala
MCAA/ 0604 O,"Veracruz, Alamo Region",23.634501,-102.552784,Mexico
30.0/ 99,Capotitlan,23.634501,-102.552784,Mexico
MCAA/ 0984 O,"Sonora, Sahuaripa",23.634501,-102.552784,Mexico
30.2/ 9358,Cuanalan,23.634501,-102.552784,Mexico
65 / 6080,"Quetzaltenango, Quetzaltenango",15.783471,-90.230759,Guatemala
65 / 5830,"Oaxaca, San Bartolo Yautepec",23.634501,-102.552784,Mexico
30.0/ 1370,"Buenos Aires, Terraba",9.748917,-83.753428,Costa Rica
65 / 745,Ranch Ratontita,23.634501,-102.552784,Mexico
65 / 5527,"Chimaltenango, San Martín Jilotepeque",15.783471,-90.230759,Guatemala
30 /11581,"Oaxaca, Tlaxiaco",23.634501,-102.552784,Mexico
65 / 6027,"Michoacán, Uruapan - Cheran",23.634501,-102.552784,Mexico
DN/ 740,Mexico City,23.634501,-102.552784,Mexico
30.3/ 1480,"Oaxaca, Nejapa",23.634501,-102.552784,Mexico
65 / 4176,Corinto Chinandega,12.865416,-85.207229,Nicaragua
30 / 2369,"Jalisco, Santa Cruz Chapala",23.634501,-102.552784,Mexico
65 / 6044,"Quiché, Joyabaj",15.783471,-90.230759,Guatemala
30.0/ 186,"Oaxaca, Chilapuilla, Tlaxiaco",23.634501,-102.552784,Mexico
30.0/ 7552,"San Jose Siclaltepec Puebla, Puebla",23.634501,-102.552784,Mexico
30.0/ 7361,Tlapacoya,23.634501,-102.552784,Mexico
30.1/ 9353,Tenayuca,23.634501,-102.552784,Mexico
30.2/ 3536,"Sinaloa, Aguaruto Culiacary",23.634501,-102.552784,Mexico
30.2/ 6072,"Sonora, Tayopa",23.634501,-102.552784,Mexico
30.2/ 7667,"Veracruz, Panuco, El Prisco Site",23.634501,-102.552784,Mexico
65 / 5219 S,"Puebla, Huauchinango, Caucuilla",23.634501,-102.552784,Mexico
30 / 1106,"Guerrero, San Miguel",23.634501,-102.552784,Mexico
30 / 6056,"Jalisco, Zapotiltec",23.634501,-102.552784,Mexico
30 / 3660,"Michoacán, Paranguitiro",23.634501,-102.552784,Mexico
30.3/ 238,"Oaxaca, Mixteca",23.634501,-102.552784,Mexico
30 /10890,"Oaxaca, Cuilapa, Teocalli",23.634501,-102.552784,Mexico
30.2/ 7615,"Veracruz, Panuco, Zaquil",23.634501,-102.552784,Mexico
30.2/ 7616,"Veracruz, Panuco, San Cristobal",23.634501,-102.552784,Mexico
65 / 1286,"Chihuahua, Carichic, Santa Catarina",23.634501,-102.552784,Mexico
65 / 4737,"Michoacán, Patamban",23.634501,-102.552784,Mexico
65 / 4827,Santa Fe,23.634501,-102.552784,Mexico
65 / 4845,"Michoacán, Ihuatzio",23.634501,-102.552784,Mexico
65 / 4889,"Michoacán, Ocumicho",23.634501,-102.552784,Mexico
MCAA/ 0748 G,"Oaxaca, Lieza And Boca Del Rio",23.634501,-102.552784,Mexico
MCAA/ 0822 G,"Oaxaca, Mojarras",23.634501,-102.552784,Mexico
30 / 5435,"Tabasco, Trinidad",23.634501,-102.552784,Mexico
MCAA/ 0129,Atzcapozalco,23.634501,-102.552784,Mexico
30.1/ 882,Ancon,8.537981,-80.782127,Panama
30.1/ 2349,Coyoacan,23.634501,-102.552784,Mexico
30.1/ 6218,Tlalmanalco,23.634501,-102.552784,Mexico
30.1/ 6471,Brickyard Monument Of Quetzalcoatl,23.634501,-102.552784,Mexico
30.2/ 7610,"Veracruz, Isla De Pithaya",23.634501,-102.552784,Mexico
30.2/ 7486,"Veracruz, San Cristobal, Tampeche",23.634501,-102.552784,Mexico
30.3/ 1285,Tabasco,23.634501,-102.552784,Mexico
65 / 5211 Q,"Puebla, Panhuatlan, Atla And Xolotla",23.634501,-102.552784,Mexico
65 / 6058,"Department Guatemala, San Pedro Sacatepéquez",15.783471,-90.230759,Guatemala
30 / 1123,"Guerrero, Iguila",23.634501,-102.552784,Mexico
65 / 2081 I,"Jalisco, Lake Zacoalco, Tizapán",23.634501,-102.552784,Mexico
MCAA/ 0759 D,Pixana,23.634501,-102.552784,Mexico
30 /11276,"Jalisco, Nostic, Totoate",23.634501,-102.552784,Mexico
30 /11513,Escalarillas,23.634501,-102.552784,Mexico
30.2/ 9956,"Campeche, Island Of Jaina",23.634501,-102.552784,Mexico
30.0/ 3589,Travesia,15.199999,-86.241905,Honduras
30.1/ 6747,Santiago Ahuitzotla Neighborhood,23.634501,-102.552784,Mexico
30.2/ 4452,South Bank Of Rio Tamasi,23.634501,-102.552784,Mexico
MCAA/ 0048,"Oaxaca, San José Lachiquire",23.634501,-102.552784,Mexico
65 / 3564,Huehuetenango,15.783471,-90.230759,Guatemala
65 / 6038,"Alta Verapaz, Tamahú",15.783471,-90.230759,Guatemala
65 / 5523 O,San Pablito Pahuatlan,23.634501,-102.552784,Mexico
MCAA/ 0737 G,"Oaxaca, Ladrillera Juchitan",23.634501,-102.552784,Mexico
25.0/ 2360 F,"Northeast Coast Of Cuba, Baracoa",21.521757,-77.781167,Cuba
30 / 9543,"Oaxaca, Huitzo",23.634501,-102.552784,Mexico
30.3/ 2294,"Guerrero, Xochipala",23.634501,-102.552784,Mexico
TL/ 272 4,Michoacán,23.634501,-102.552784,Mexico
30 / 5380,"Tabasco, Monte Cristo",23.634501,-102.552784,Mexico
T/25454,"Jalisco, Guadalajara",23.634501,-102.552784,Mexico
30 / 7729,"Huehuetenango, Chacula",15.783471,-90.230759,Guatemala
30.0/ 3369,"Oaxaca, Tututepec",23.634501,-102.552784,Mexico
30.0/ 6350,Atzacapotzalco,23.634501,-102.552784,Mexico
30.0/ 6523,"Olanchito, Jaruca",15.199999,-86.241905,Honduras
30.1/ 1665,"Bonacca Island, Kelly'S Hill",15.199999,-86.241905,Honduras
30.1/ 4300,"San Juan Teotihuacán, Superpuestos",23.634501,-102.552784,Mexico
30.2/ 5366 L,"Sonora, Guiriego",23.634501,-102.552784,Mexico
30.2/ 8385,"Oaxaca, Tehuantepec Region, Quiengola Lowlands",23.634501,-102.552784,Mexico
DM/ 1266,"Department Guatemala, Guatemala City",15.783471,-90.230759,Guatemala
MCAA/ 1038,"Nayarít, Sentispac",23.634501,-102.552784,Mexico
65 / 179,La Mesa Del Nayarit,23.634501,-102.552784,Mexico
65 / 6073,"Sololá, Nahualá",15.783471,-90.230759,Guatemala
65 / 3700,Corozal,17.189877,-88.49765,Belize
65 / 5878 D,Caiman Nuevo,8.537981,-80.782127,Panama
MCAA/ 0763 D,"Oaxaca, Zanatenco",23.634501,-102.552784,Mexico
30.2/ 8683,Morelos,23.634501,-102.552784,Mexico
30 / 7329,"Oaxaca, Sola",23.634501,-102.552784,Mexico
30 /11770,"Txolan, Tepic",23.634501,-102.552784,Mexico
30.0/ 2382,Nexapa,13.794185,-88.89653,El Salvador
30.3/ 757,"Yucatan, Mayapan",23.634501,-102.552784,Mexico
30.0/ 6626,"Texcoco, Papalotla",23.634501,-102.552784,Mexico
30.3/ 2511,Campeche,23.634501,-102.552784,Mexico
30.2/ 8368,"Oaxaca, Tres Cruces",23.634501,-102.552784,Mexico
30.2/ 9893,Bay Islands,15.199999,-86.241905,Honduras
65 / 928,"Chihuahua, Nabogame",23.634501,-102.552784,Mexico
65 / 5240 N,"Oaxaca, Chiltepec",23.634501,-102.552784,Mexico
65 / 5250 N,"Oaxaca, Santa Maria Juquila",23.634501,-102.552784,Mexico
MCAE/ 0070 C,"Morelos, Hueyapan",23.634501,-102.552784,Mexico
30 / 7532,Nonoalco,23.634501,-102.552784,Mexico
30 / 5796,"Guerrero, Puerto De Real De Lemon",23.634501,-102.552784,Mexico
30 / 5301,Ixtlan,23.634501,-102.552784,Mexico
30.2/ 4712,"Michoacán, San Francisco Peribán",23.634501,-102.552784,Mexico
65 / 5794,"Michoacán, Uruapan",23.634501,-102.552784,Mexico
30 / 2425,"Jalisco, Rancho Reparo",23.634501,-102.552784,Mexico
30.3/ 39,Tula,23.634501,-102.552784,Mexico
30.0/ 1518,San Isidro De Arenilla,9.748917,-83.753428,Costa Rica
30.1/ 5306,"Tenenepanco, Slopes Of Volcano Popocatepetl",23.634501,-102.552784,Mexico
30.1/ 6484,"Veracruz, Cuatalapan",23.634501,-102.552784,Mexico
30.1/ 6560,"Tiripitec, Acambero Region",23.634501,-102.552784,Mexico
30.1/ 8891,"Santiago Ahuitzotla, El Corral, Center",23.634501,-102.552784,Mexico
30.3/ 1461 C,"Oaxaca, Jalapa",23.634501,-102.552784,Mexico
